code_commune,nom_commune,LIBDENS7,predicted_cluster,predicted_name,proba_cluster_0,proba_cluster_1,proba_cluster_2,proba_cluster_3,extrapolated
07226,Saint-Clément,Rural à habitat très dispersé,2,Tourisme rural,0.0579,0.0159,0.6775,0.2486,1
07227,Saint-Cyr,Bourgs ruraux,2,Tourisme rural,0.0763,0.026,0.6511,0.2467,1
07228,Saint-Désirat,Bourgs ruraux,2,Tourisme rural,0.0405,0.0211,0.7734,0.1649,1
07229,Saint-Didier-sous-Aubenas,Ceintures urbaines,2,Tourisme rural,0.1187,0.0343,0.4597,0.3874,1
07230,Saint-Étienne-de-Boulogne,Rural à habitat dispersé,2,Tourisme rural,0.0312,0.0112,0.5811,0.3765,1
07231,Saint-Étienne-de-Fontbellon,Ceintures urbaines,2,Tourisme rural,0.1792,0.0415,0.4921,0.2872,1
07232,Saint-Étienne-de-Lugdarès,Rural à habitat très dispersé,2,Tourisme rural,0.0462,0.0109,0.5585,0.3844,1
07233,Saint-Étienne-de-Serre,Rural à habitat très dispersé,2,Tourisme rural,0.0568,0.0174,0.6264,0.2994,1
07234,Saint-Étienne-de-Valoux,Rural à habitat dispersé,2,Tourisme rural,0.0302,0.015,0.8033,0.1515,1
07235,Sainte-Eulalie,Rural à habitat très dispersé,2,Tourisme rural,0.0392,0.0104,0.5694,0.3811,1
07236,Saint-Félicien,Bourgs ruraux,2,Tourisme rural,0.0604,0.013,0.6373,0.2892,1
07237,Saint-Fortunat-sur-Eyrieux,Rural à habitat dispersé,2,Tourisme rural,0.0358,0.0127,0.625,0.3265,1
07238,Saint-Genest-de-Beauzon,Rural à habitat dispersé,2,Tourisme rural,0.0281,0.0139,0.5843,0.3737,1
07239,Saint-Genest-Lachamp,Rural à habitat très dispersé,2,Tourisme rural,0.064,0.0128,0.7047,0.2185,1
07240,Saint-Georges-les-Bains,Ceintures urbaines,2,Tourisme rural,0.1222,0.0288,0.7332,0.1159,0
07241,Saint-Germain,Bourgs ruraux,2,Tourisme rural,0.0457,0.0181,0.6928,0.2434,1
07242,Saint-Gineys-en-Coiron,Rural à habitat très dispersé,2,Tourisme rural,0.0348,0.0114,0.5677,0.3861,1
07243,Saint-Jacques-d'Atticieux,Rural à habitat dispersé,2,Tourisme rural,0.0348,0.0099,0.6311,0.3241,1
07244,Saint-Jean-Chambre,Rural à habitat très dispersé,2,Tourisme rural,0.0613,0.0127,0.7254,0.2006,1
07245,Saint-Jean-de-Muzols,Ceintures urbaines,2,Tourisme rural,0.2277,0.0503,0.5397,0.1823,1
07247,Saint-Jean-le-Centenier,Rural à habitat dispersé,2,Tourisme rural,0.0319,0.0139,0.627,0.3273,1
07248,Saint-Jean-Roure,Rural à habitat très dispersé,2,Tourisme rural,0.0823,0.0157,0.6999,0.2021,1
07249,Saint-Jeure-d'Andaure,Rural à habitat très dispersé,2,Tourisme rural,0.0449,0.0096,0.6141,0.3315,1
07250,Saint-Jeure-d'Ay,Rural à habitat dispersé,2,Tourisme rural,0.028,0.0085,0.6898,0.2737,1
07251,Saint-Joseph-des-Bancs,Rural à habitat très dispersé,2,Tourisme rural,0.0618,0.0209,0.6398,0.2774,1
07253,Saint-Julien-du-Gua,Rural à habitat très dispersé,2,Tourisme rural,0.1037,0.0282,0.6461,0.222,1
07254,Saint-Julien-du-Serre,Rural à habitat dispersé,2,Tourisme rural,0.0388,0.0154,0.7203,0.2255,1
07255,Saint-Julien-en-Saint-Alban,Bourgs ruraux,2,Tourisme rural,0.0613,0.018,0.5529,0.3678,1
07257,Saint-Julien-le-Roux,Rural à habitat très dispersé,2,Tourisme rural,0.0389,0.0092,0.6256,0.3263,1
07258,Saint-Julien-Vocance,Rural à habitat dispersé,2,Tourisme rural,0.058,0.0117,0.5825,0.3478,1
07259,Saint-Just-d'Ardèche,Bourgs ruraux,3,Tourisme litoral,0.0492,0.0102,0.2747,0.666,1
07260,Saint-Lager-Bressac,Rural à habitat dispersé,2,Tourisme rural,0.0472,0.0107,0.6465,0.2956,0
07261,Saint-Laurent-du-Pape,Petites villes,2,Tourisme rural,0.053,0.0139,0.692,0.241,0
07262,Saint-Laurent-les-Bains-Laval-d'Aurelle,Rural à habitat très dispersé,2,Tourisme rural,0.052,0.0162,0.5142,0.4176,1
07263,Saint-Laurent-sous-Coiron,Rural à habitat très dispersé,2,Tourisme rural,0.038,0.0135,0.5698,0.3787,1
07264,Saint-Marcel-d'Ardèche,Rural à habitat dispersé,2,Tourisme rural,0.062,0.014,0.535,0.3891,1
07265,Saint-Marcel-lès-Annonay,Rural à habitat dispersé,2,Tourisme rural,0.0501,0.0135,0.641,0.2953,0
07266,Sainte-Marguerite-Lafigère,Rural à habitat très dispersé,2,Tourisme rural,0.0907,0.0232,0.6524,0.2337,1
07267,Saint-Martial,Rural à habitat très dispersé,2,Tourisme rural,0.0647,0.0184,0.5167,0.4002,1
07268,Saint-Martin-d'Ardèche,Bourgs ruraux,3,Tourisme litoral,0.0409,0.0116,0.2681,0.6794,1
07269,Saint-Martin-de-Valamas,Rural à habitat dispersé,2,Tourisme rural,0.0666,0.0164,0.7737,0.1434,1
07270,Saint-Martin-sur-Lavezon,Rural à habitat très dispersé,2,Tourisme rural,0.0365,0.0117,0.6165,0.3352,1
07272,Saint-Maurice-d'Ardèche,Rural à habitat dispersé,2,Tourisme rural,0.0146,0.0066,0.7541,0.2247,1
07273,Saint-Maurice-d'Ibie,Rural à habitat très dispersé,2,Tourisme rural,0.0343,0.0104,0.5919,0.3635,1
07274,Saint-Maurice-en-Chalencon,Rural à habitat très dispersé,2,Tourisme rural,0.0345,0.0133,0.7633,0.1889,1
07275,Saint-Mélany,Rural à habitat très dispersé,2,Tourisme rural,0.0293,0.0158,0.5489,0.406,1
07276,Saint-Michel-d'Aurance,Rural à habitat dispersé,2,Tourisme rural,0.0433,0.0098,0.6411,0.3058,1
07277,Saint-Michel-de-Boulogne,Rural à habitat très dispersé,2,Tourisme rural,0.0411,0.0113,0.6071,0.3406,1
07278,Saint-Michel-de-Chabrillanoux,Rural à habitat très dispersé,2,Tourisme rural,0.0542,0.0127,0.8124,0.1207,0
07279,Saint-Montan,Rural à habitat dispersé,2,Tourisme rural,0.0559,0.0128,0.6226,0.3087,1
07280,Saint-Paul-le-Jeune,Rural à habitat dispersé,2,Tourisme rural,0.0457,0.0163,0.5716,0.3665,1
07281,Saint-Péray,Ceintures urbaines,2,Tourisme rural,0.3268,0.0855,0.3714,0.2163,1
07282,Saint-Pierre-de-Colombier,Rural à habitat dispersé,2,Tourisme rural,0.0479,0.0189,0.7629,0.1704,1
07283,Saint-Pierre-la-Roche,Rural à habitat très dispersé,2,Tourisme rural,0.0359,0.0123,0.5917,0.3601,1
07284,Saint-Pierre-Saint-Jean,Rural à habitat très dispersé,2,Tourisme rural,0.0522,0.0187,0.4885,0.4406,1
07285,Saint-Pierre-sur-Doux,Rural à habitat très dispersé,2,Tourisme rural,0.0472,0.0108,0.6069,0.3352,1
07286,Saint-Pierreville,Rural à habitat dispersé,2,Tourisme rural,0.0507,0.0135,0.677,0.2588,1
07287,Saint-Pons,Rural à habitat dispersé,2,Tourisme rural,0.0299,0.0102,0.5935,0.3665,1
07288,Saint-Priest,Rural à habitat dispersé,2,Tourisme rural,0.0622,0.0168,0.545,0.376,1
07289,Saint-Privat,Ceintures urbaines,2,Tourisme rural,0.1411,0.0347,0.5936,0.2306,1
07290,Saint-Prix,Rural à habitat très dispersé,2,Tourisme rural,0.0489,0.01,0.6293,0.3118,0
07291,Saint-Remèze,Rural à habitat dispersé,2,Tourisme rural,0.0258,0.0142,0.5534,0.4066,1
07292,Saint-Romain-d'Ay,Rural à habitat dispersé,2,Tourisme rural,0.0435,0.0131,0.627,0.3163,1
07293,Saint-Romain-de-Lerps,Rural à habitat dispersé,2,Tourisme rural,0.0469,0.0117,0.7747,0.1666,1
07294,Saint-Sauveur-de-Cruzières,Rural à habitat dispersé,2,Tourisme rural,0.051,0.0092,0.5445,0.3952,1
07295,Saint-Sauveur-de-Montagut,Rural à habitat dispersé,2,Tourisme rural,0.0381,0.0158,0.783,0.1632,1
07296,Saint-Sernin,Bourgs ruraux,3,Tourisme litoral,0.0771,0.0205,0.4458,0.4565,1
07297,Saint-Sylvestre,Rural à habitat très dispersé,2,Tourisme rural,0.0329,0.0116,0.6926,0.2628,1
07298,Saint-Symphorien-sous-Chomérac,Rural à habitat dispersé,2,Tourisme rural,0.0339,0.0134,0.6923,0.2603,1
07299,Saint-Symphorien-de-Mahun,Rural à habitat très dispersé,2,Tourisme rural,0.0719,0.0133,0.5675,0.3473,1
07300,Saint-Thomé,Rural à habitat dispersé,2,Tourisme rural,0.0403,0.0089,0.584,0.3668,1
07301,Saint-Victor,Rural à habitat dispersé,2,Tourisme rural,0.0364,0.0089,0.6476,0.3071,1
07302,Saint-Vincent-de-Barrès,Rural à habitat dispersé,2,Tourisme rural,0.0272,0.0103,0.6663,0.2962,1
07303,Saint-Vincent-de-Durfort,Rural à habitat dispersé,2,Tourisme rural,0.0364,0.0158,0.7504,0.1975,1
07304,Salavas,Rural à habitat dispersé,2,Tourisme rural,0.029,0.0106,0.7787,0.1817,1
07305,Les Salelles,Rural à habitat dispersé,2,Tourisme rural,0.0332,0.0149,0.7172,0.2348,1
07306,Sampzon,Rural à habitat dispersé,2,Tourisme rural,0.0262,0.0088,0.7657,0.1993,1
07307,Sanilhac,Rural à habitat dispersé,2,Tourisme rural,0.0292,0.0094,0.5818,0.3796,1
07308,Sarras,Petites villes,2,Tourisme rural,0.0761,0.0228,0.7733,0.1279,1
07309,Satillieu,Rural à habitat dispersé,2,Tourisme rural,0.0775,0.0135,0.5905,0.3185,1
07310,Savas,Rural à habitat dispersé,2,Tourisme rural,0.0514,0.0117,0.7355,0.2013,1
07311,Sceautres,Rural à habitat très dispersé,2,Tourisme rural,0.0338,0.0121,0.5782,0.376,1
07312,Sécheras,Rural à habitat dispersé,2,Tourisme rural,0.0177,0.0061,0.8748,0.1013,1
07313,Serrières,Bourgs ruraux,2,Tourisme rural,0.1024,0.0296,0.6833,0.1847,1
07314,Silhac,Rural à habitat très dispersé,2,Tourisme rural,0.042,0.0113,0.6037,0.343,1
07315,La Souche,Rural à habitat dispersé,2,Tourisme rural,0.0516,0.0167,0.4801,0.4516,1
07316,Soyons,Ceintures urbaines,2,Tourisme rural,0.1742,0.0461,0.4428,0.3369,1
07317,Talencieux,Rural à habitat dispersé,2,Tourisme rural,0.033,0.0146,0.8197,0.1327,1
07318,Tauriers,Rural à habitat dispersé,2,Tourisme rural,0.0325,0.0103,0.5874,0.3698,1
07319,Le Teil,Ceintures urbaines,3,Tourisme litoral,0.2195,0.0627,0.3115,0.4063,1
07321,Thorrenc,Rural à habitat dispersé,2,Tourisme rural,0.0177,0.012,0.8045,0.1658,1
07322,Thueyts,Bourgs ruraux,2,Tourisme rural,0.1036,0.0308,0.6401,0.2255,1
07323,Toulaud,Bourgs ruraux,2,Tourisme rural,0.0455,0.015,0.763,0.1765,1
07324,Tournon-sur-Rhône,Centres urbains intermédiaires,2,Tourisme rural,0.3289,0.1129,0.3427,0.2155,1
07325,Ucel,Ceintures urbaines,2,Tourisme rural,0.1794,0.0507,0.4965,0.2734,1
07326,Usclades-et-Rieutord,Rural à habitat très dispersé,2,Tourisme rural,0.0468,0.0093,0.5848,0.3591,1
07327,Uzer,Rural à habitat dispersé,3,Tourisme litoral,0.0419,0.0138,0.3778,0.5666,1
07328,Vagnas,Rural à habitat dispersé,2,Tourisme rural,0.0307,0.0128,0.6547,0.3018,1
07329,Valgorge,Rural à habitat dispersé,2,Tourisme rural,0.0516,0.0164,0.4927,0.4393,1
07330,Vallon-Pont-d'Arc,Bourgs ruraux,2,Tourisme rural,0.0504,0.0141,0.6607,0.2748,1
07331,Vals-les-Bains,Ceintures urbaines,2,Tourisme rural,0.1631,0.0423,0.5692,0.2254,1
07332,Valvignères,Rural à habitat dispersé,2,Tourisme rural,0.0206,0.0103,0.6099,0.3592,1
07333,Vanosc,Rural à habitat dispersé,2,Tourisme rural,0.0823,0.0172,0.5869,0.3136,1
07334,Les Vans,Bourgs ruraux,2,Tourisme rural,0.1033,0.0328,0.558,0.306,1
07335,Vaudevant,Rural à habitat très dispersé,2,Tourisme rural,0.0429,0.0093,0.633,0.3149,1
07336,Vernon,Rural à habitat dispersé,2,Tourisme rural,0.0297,0.0131,0.7303,0.2268,1
07337,Vernosc-lès-Annonay,Petites villes,2,Tourisme rural,0.0775,0.0208,0.722,0.1796,0
07338,Vernoux-en-Vivarais,Bourgs ruraux,2,Tourisme rural,0.0644,0.0156,0.6303,0.2896,1
07339,Vesseaux,Bourgs ruraux,2,Tourisme rural,0.068,0.0222,0.6715,0.2383,1
07340,Veyras,Petites villes,2,Tourisme rural,0.1176,0.0243,0.5375,0.3206,1
07341,Villeneuve-de-Berg,Bourgs ruraux,2,Tourisme rural,0.0647,0.0226,0.5589,0.3538,1
07342,Villevocance,Rural à habitat dispersé,2,Tourisme rural,0.058,0.0161,0.6473,0.2786,1
07343,Vinezac,Rural à habitat dispersé,2,Tourisme rural,0.0432,0.0149,0.5804,0.3615,1
07344,Vinzieux,Rural à habitat dispersé,2,Tourisme rural,0.0367,0.0104,0.6803,0.2725,1
07345,Vion,Bourgs ruraux,2,Tourisme rural,0.0333,0.0138,0.8548,0.0981,1
07346,Viviers,Bourgs ruraux,2,Tourisme rural,0.0551,0.014,0.6334,0.2974,0
07347,Vocance,Rural à habitat dispersé,2,Tourisme rural,0.0673,0.0112,0.597,0.3245,1
07348,Vogüé,Rural à habitat dispersé,2,Tourisme rural,0.0292,0.0149,0.603,0.3529,1
07349,La Voulte-sur-Rhône,Petites villes,2,Tourisme rural,0.1366,0.0405,0.4675,0.3554,1
08001,Acy-Romance,Petites villes,2,Tourisme rural,0.0202,0.0091,0.5628,0.4079,1
08003,Aiglemont,Ceintures urbaines,2,Tourisme rural,0.1891,0.0429,0.5865,0.1815,1
08004,Aire,Rural à habitat dispersé,3,Tourisme litoral,0.0249,0.0076,0.4778,0.4897,1
08005,Alincourt,Rural à habitat dispersé,2,Tourisme rural,0.0141,0.0075,0.4921,0.4862,1
08006,Alland'Huy-et-Sausseuil,Rural à habitat dispersé,3,Tourisme litoral,0.0261,0.0104,0.4379,0.5257,1
08008,Amagne,Rural à habitat dispersé,3,Tourisme litoral,0.0357,0.0167,0.44,0.5075,1
08010,Ambly-Fleury,Rural à habitat dispersé,2,Tourisme rural,0.0193,0.0136,0.5394,0.4278,1
08011,Anchamps,Rural à habitat dispersé,2,Tourisme rural,0.0165,0.0137,0.8533,0.1165,1
08013,Angecourt,Bourgs ruraux,2,Tourisme rural,0.0229,0.0186,0.6985,0.26,1
08014,Annelles,Rural à habitat dispersé,2,Tourisme rural,0.0168,0.0139,0.5534,0.416,1
08015,Antheny,Rural à habitat dispersé,2,Tourisme rural,0.013,0.0109,0.5917,0.3844,1
08016,Aouste,Rural à habitat dispersé,2,Tourisme rural,0.0167,0.0105,0.5799,0.3929,1
08017,Apremont,Rural à habitat dispersé,2,Tourisme rural,0.0139,0.0092,0.6232,0.3538,1
08018,Ardeuil-et-Montfauxelles,Rural à habitat très dispersé,2,Tourisme rural,0.0259,0.0192,0.5593,0.3956,1
08019,Les Grandes-Armoises,Rural à habitat très dispersé,2,Tourisme rural,0.0211,0.0102,0.755,0.2138,1
08020,Les Petites-Armoises,Rural à habitat dispersé,2,Tourisme rural,0.0126,0.0101,0.7048,0.2725,1
08021,Arnicourt,Rural à habitat dispersé,2,Tourisme rural,0.0153,0.0067,0.5125,0.4654,1
08022,Arreux,Rural à habitat dispersé,2,Tourisme rural,0.0212,0.0139,0.6776,0.2873,1
08023,Artaise-le-Vivier,Rural à habitat très dispersé,2,Tourisme rural,0.0202,0.0116,0.7232,0.245,1
08024,Asfeld,Bourgs ruraux,2,Tourisme rural,0.0239,0.013,0.546,0.4171,1
08025,Attigny,Bourgs ruraux,2,Tourisme rural,0.0294,0.0198,0.4851,0.4657,0
08026,Aubigny-les-Pothées,Rural à habitat dispersé,2,Tourisme rural,0.0154,0.0089,0.6321,0.3436,1
08027,Auboncourt-Vauzelles,Rural à habitat très dispersé,3,Tourisme litoral,0.0286,0.0164,0.4752,0.4798,1
08028,Aubrives,Bourgs ruraux,2,Tourisme rural,0.0238,0.0093,0.8669,0.1,1
08029,Auflance,Rural à habitat très dispersé,2,Tourisme rural,0.0172,0.0108,0.591,0.381,1
08030,Auge,Rural à habitat très dispersé,2,Tourisme rural,0.0208,0.0127,0.588,0.3785,1
08031,Aure,Rural à habitat très dispersé,2,Tourisme rural,0.0289,0.0262,0.5453,0.3996,1
08032,Aussonce,Rural à habitat dispersé,2,Tourisme rural,0.021,0.015,0.5204,0.4436,1
08033,Authe,Rural à habitat très dispersé,2,Tourisme rural,0.0178,0.0108,0.5443,0.4272,1
08034,Autrecourt-et-Pourron,Rural à habitat dispersé,2,Tourisme rural,0.0109,0.0064,0.8392,0.1435,1
08035,Autruche,Rural à habitat dispersé,2,Tourisme rural,0.0143,0.01,0.5668,0.4089,1
08036,Autry,Rural à habitat dispersé,2,Tourisme rural,0.0167,0.013,0.5711,0.3992,1
08037,Auvillers-les-Forges,Rural à habitat dispersé,2,Tourisme rural,0.0207,0.0179,0.5835,0.3779,1
08038,Avançon,Rural à habitat dispersé,2,Tourisme rural,0.0212,0.0129,0.5234,0.4425,1
08039,Avaux,Rural à habitat dispersé,3,Tourisme litoral,0.0198,0.007,0.4753,0.4979,1
08040,Les Ayvelles,Rural à habitat dispersé,2,Tourisme rural,0.0477,0.0241,0.5618,0.3664,1
08041,Baâlons,Rural à habitat dispersé,2,Tourisme rural,0.017,0.0108,0.6121,0.3601,1
08043,Balan,Ceintures urbaines,3,Tourisme litoral,0.2408,0.0446,0.3314,0.3833,1
08044,Balham,Rural à habitat dispersé,3,Tourisme litoral,0.0343,0.0207,0.4714,0.4737,1
08045,Ballay,Rural à habitat dispersé,2,Tourisme rural,0.0222,0.0143,0.6396,0.3239,1
08046,Banogne-Recouvrance,Rural à habitat très dispersé,2,Tourisme rural,0.0237,0.0161,0.5148,0.4454,1
08047,Barbaise,Rural à habitat dispersé,2,Tourisme rural,0.0165,0.0103,0.6117,0.3614,1
08048,Barby,Rural à habitat dispersé,2,Tourisme rural,0.0142,0.0065,0.5199,0.4594,1
08049,Bar-lès-Buzancy,Rural à habitat dispersé,2,Tourisme rural,0.0154,0.0082,0.6343,0.3421,1
08052,Bayonville,Rural à habitat dispersé,2,Tourisme rural,0.019,0.0096,0.6158,0.3557,1
08053,Bazeilles,Ceintures urbaines,2,Tourisme rural,0.1102,0.0243,0.7348,0.1307,1
08055,Beaumont-en-Argonne,Rural à habitat dispersé,2,Tourisme rural,0.011,0.0097,0.7526,0.2267,1
08056,Beffu-et-le-Morthomme,Rural à habitat très dispersé,2,Tourisme rural,0.019,0.0115,0.5273,0.4422,1
08057,Belleville-et-Châtillon-sur-Bar,Rural à habitat dispersé,2,Tourisme rural,0.0131,0.0088,0.6554,0.3228,1
08058,Belval,Rural à habitat dispersé,2,Tourisme rural,0.0135,0.0115,0.511,0.4639,1
08059,Belval-Bois-des-Dames,Rural à habitat très dispersé,2,Tourisme rural,0.0219,0.0132,0.628,0.337,1
08060,Bergnicourt,Rural à habitat dispersé,3,Tourisme litoral,0.0168,0.0076,0.4532,0.5224,1
08061,La Berlière,Rural à habitat très dispersé,2,Tourisme rural,0.0239,0.0128,0.666,0.2973,1
08062,Bertoncourt,Rural à habitat dispersé,2,Tourisme rural,0.0207,0.0108,0.5037,0.4648,1
08063,La Besace,Rural à habitat dispersé,2,Tourisme rural,0.0173,0.0116,0.6293,0.3418,1
08064,Biermes,Rural à habitat dispersé,3,Tourisme litoral,0.0191,0.0082,0.4681,0.5047,0
08065,Bièvres,Rural à habitat très dispersé,2,Tourisme rural,0.0216,0.0099,0.6508,0.3176,1
08066,Bignicourt,Rural à habitat très dispersé,3,Tourisme litoral,0.0173,0.01,0.4574,0.5153,1
08067,Blagny,Bourgs ruraux,2,Tourisme rural,0.0389,0.022,0.5877,0.3514,1
08069,Blanchefosse-et-Bay,Rural à habitat très dispersé,2,Tourisme rural,0.0195,0.0114,0.6051,0.3639,1
08070,Blanzy-la-Salonnaise,Rural à habitat dispersé,2,Tourisme rural,0.0161,0.0068,0.5251,0.4519,1
08071,Blombay,Rural à habitat dispersé,2,Tourisme rural,0.0139,0.0085,0.6174,0.3602,1
08073,Bossus-lès-Rumigny,Rural à habitat dispersé,2,Tourisme rural,0.0158,0.0108,0.5676,0.4058,1
08074,Bouconville,Rural à habitat très dispersé,2,Tourisme rural,0.0298,0.0161,0.577,0.3771,1
08075,Boult-aux-Bois,Rural à habitat dispersé,2,Tourisme rural,0.0124,0.0104,0.5933,0.3838,1
08076,Boulzicourt,Bourgs ruraux,2,Tourisme rural,0.041,0.0235,0.7314,0.2041,1
08077,Bourcq,Rural à habitat dispersé,2,Tourisme rural,0.0188,0.0162,0.5553,0.4097,1
08078,Bourg-Fidèle,Rural à habitat dispersé,2,Tourisme rural,0.0179,0.0096,0.7228,0.2496,1
08080,Bouvellemont,Rural à habitat dispersé,2,Tourisme rural,0.0151,0.0124,0.6212,0.3513,1
08081,Bogny-sur-Meuse,Petites villes,2,Tourisme rural,0.0978,0.027,0.721,0.1542,1
08082,Brécy-Brières,Rural à habitat très dispersé,2,Tourisme rural,0.0157,0.0113,0.6033,0.3698,1
08083,Brévilly,Rural à habitat dispersé,2,Tourisme rural,0.0102,0.0076,0.8195,0.1627,1
08084,Brienne-sur-Aisne,Rural à habitat dispersé,2,Tourisme rural,0.0174,0.0101,0.5073,0.4652,1
08085,Brieulles-sur-Bar,Rural à habitat dispersé,2,Tourisme rural,0.0134,0.0083,0.689,0.2893,1
08086,Briquenay,Rural à habitat dispersé,2,Tourisme rural,0.0162,0.0104,0.6133,0.3601,1
08087,Brognon,Rural à habitat très dispersé,2,Tourisme rural,0.0165,0.0127,0.6471,0.3236,1
08088,Bulson,Rural à habitat dispersé,2,Tourisme rural,0.0088,0.0075,0.7926,0.1911,1
08089,Buzancy,Rural à habitat dispersé,2,Tourisme rural,0.0146,0.0084,0.6397,0.3373,1
08090,Carignan,Bourgs ruraux,2,Tourisme rural,0.0934,0.026,0.501,0.3796,1
08092,Cauroy,Rural à habitat dispersé,2,Tourisme rural,0.0203,0.0135,0.4972,0.469,1
08094,Cernion,Rural à habitat dispersé,2,Tourisme rural,0.0135,0.0104,0.6199,0.3562,1
08095,Chagny,Rural à habitat dispersé,2,Tourisme rural,0.0179,0.011,0.6332,0.338,1
08096,Chalandry-Elaire,Bourgs ruraux,2,Tourisme rural,0.0394,0.0254,0.537,0.3981,1
08097,Challerange,Rural à habitat dispersé,2,Tourisme rural,0.0293,0.0184,0.483,0.4693,1
08098,Champigneulle,Rural à habitat dispersé,2,Tourisme rural,0.0149,0.0098,0.5194,0.4559,1
08099,Champigneul-sur-Vence,Rural à habitat dispersé,2,Tourisme rural,0.009,0.0077,0.808,0.1753,1
08100,Champlin,Rural à habitat dispersé,2,Tourisme rural,0.0151,0.0109,0.61,0.364,1
08101,La Chapelle,Rural à habitat dispersé,2,Tourisme rural,0.0185,0.0086,0.6426,0.3303,1
08102,Chappes,Rural à habitat dispersé,2,Tourisme rural,0.0165,0.0107,0.5359,0.4369,1
08103,Charbogne,Rural à habitat dispersé,2,Tourisme rural,0.0173,0.0082,0.5345,0.44,1
08104,Chardeny,Rural à habitat dispersé,2,Tourisme rural,0.0234,0.017,0.5428,0.4168,1
08105,Charleville-Mézières,Centres urbains intermédiaires,0,Peri-urbain loisirs,0.4554,0.1373,0.21,0.1973,0
08106,Charnois,Rural à habitat dispersé,2,Tourisme rural,0.0116,0.0034,0.8502,0.1349,1
08107,Château-Porcien,Bourgs ruraux,2,Tourisme rural,0.0213,0.0115,0.5866,0.3805,1
08109,Chatel-Chéhéry,Rural à habitat dispersé,2,Tourisme rural,0.017,0.0078,0.6137,0.3614,1
08110,Le Châtelet-sur-Sormonne,Rural à habitat dispersé,2,Tourisme rural,0.02,0.0065,0.6475,0.326,1
08111,Le Châtelet-sur-Retourne,Bourgs ruraux,3,Tourisme litoral,0.0169,0.0128,0.3931,0.5772,1
08113,Chaumont-Porcien,Rural à habitat dispersé,2,Tourisme rural,0.0205,0.019,0.5314,0.429,1
08115,Chémery-Chéhéry,Rural à habitat dispersé,2,Tourisme rural,0.0133,0.0086,0.8501,0.128,1
08116,Bairon et ses environs,Rural à habitat dispersé,2,Tourisme rural,0.0292,0.0148,0.7395,0.2164,1
08117,Chesnois-Auboncourt,Rural à habitat dispersé,2,Tourisme rural,0.0183,0.0141,0.492,0.4756,1
08119,Cheveuges,Rural à habitat dispersé,2,Tourisme rural,0.0216,0.0111,0.7572,0.2101,1
08120,Chevières,Rural à habitat très dispersé,2,Tourisme rural,0.019,0.0104,0.5448,0.4259,1
08121,Chilly,Rural à habitat dispersé,2,Tourisme rural,0.0158,0.0088,0.6109,0.3645,1
08122,Chooz,Bourgs ruraux,2,Tourisme rural,0.0394,0.0148,0.7283,0.2175,1
08123,Chuffilly-Roche,Rural à habitat très dispersé,3,Tourisme litoral,0.0376,0.014,0.4692,0.4793,1
08124,Clavy-Warby,Rural à habitat dispersé,2,Tourisme rural,0.0194,0.0094,0.5885,0.3827,1
08125,Cliron,Rural à habitat dispersé,2,Tourisme rural,0.0157,0.0123,0.5139,0.4581,1
08126,Condé-lès-Herpy,Rural à habitat dispersé,2,Tourisme rural,0.021,0.0094,0.5261,0.4435,1
08128,Condé-lès-Autry,Rural à habitat dispersé,2,Tourisme rural,0.0117,0.0126,0.6108,0.3649,1
08130,Contreuve,Rural à habitat dispersé,2,Tourisme rural,0.02,0.0151,0.5302,0.4348,1
08131,Cornay,Rural à habitat très dispersé,2,Tourisme rural,0.0201,0.0104,0.6177,0.3518,1
08132,Corny-Machéroménil,Rural à habitat dispersé,3,Tourisme litoral,0.0144,0.0073,0.4747,0.5036,1
